PRL2,PLHA,TLHA,PRHA,TRHA,PTHA,PFNA,PLNA,PTSA,PVSB,PCON,TotPerYearAvg,NoBonPerYrAvg,PKAC,PACC,PMPC,PHED,PGID,TGID,POID,PSPD,PAGE,PBRE,PEYE,PTGH,PCPH,PLSH,PRSH,PCTH,PLTH,PRTH,PAGI,PSKI,PDPI,PPTI,PINJ,PTAK,PPBK,PRBK,PNEK,PFMK,PBTK,PTAL,PHCL,PUCL,PLEL,TLEL,PREL,TREL,PCOL,PROL,PLPL,PGSL,PTSL,PHLM,PSTM,PHAN,PICN,PJEN,PTEN,PSBO,PVCO,PEGO,PFHO,PDRO,PTHP,PIMP,PJMP,PYRP,PSXP,PCAR,PTAR,PJER,PMOR,PKPR,PSTR,POVR,PAWR,PLWR,TLWR,PRWR,TRWR,PFAS,PMAS,PSBS,PFCS,PMCS,PFGS,PCHS,PFHS,PMHS,PVIS,PPOS,POPS,PLSS,PFTS,PMTS,PUTS,PVTS,PMUS,PHGT,PWGT,PCMT,PKRT,PYWT,PLHY,PJTY,PSTY,PFEx
45,3,3,3,3,31,Brandon,Ghee,516,57,3,172,153,12,90,0,4,28130,30,28130,91,27,0,0,70,0,0,0,42,0,0,92,2,32,2,90,55,30,30,0,8,27,0,0,0,7,7,7,7,249,45,100,2,2,0,80,0,0,21,2,57,3,80,0,3,31,51,88,4,0,55,0,1,90,14,65,68,57,3,3,3,3,0,5,54,0,10,10,5,5,10,0,16,16,5,0,5,5,516,0,72,40,999,68,0,-31,0,0,186
45,2,2,2,2,19,Sean,Considine,528,66,3,176,154,16,88,0,7,26786,25,26786,84,31,0,0,87,0,0,0,45,0,0,82,0,1,1009,79,67,25,35,0,7,22,0,2,0,0,0,0,0,89,45,100,0,0,0,0,0,0,37,1,66,3,40,0,4,19,99,81,9,515,49,0,1,99,17,63,75,75,0,0,0,0,0,10,44,0,10,10,15,0,10,0,17,18,10,5,15,10,528,0,72,52,999,25,0,-31,0,0,56
45,2,2,2,2,19,Ahmad,Brooks,516,51,3,172,155,13,82,0,6,27818,15,27818,74,29,0,0,85,0,0,0,54,0,0,74,2,1,1009,76,85,35,48,0,3,32,0,0,0,0,0,0,0,240,45,100,0,0,0,0,0,0,55,1,51,3,90,0,3,20,99,67,8,0,40,0,1,95,19,81,81,74,3,3,3,3,5,10,34,10,10,10,15,15,15,0,15,14,15,15,20,10,516,0,75,99,999,10,0,-31,0,0,54
45,2,2,2,2,17,Devon,Wylie,552,87,3,184,155,12,91,0,7,26502,9,26502,96,25,0,1,84,0,0,0,70,0,0,89,2,12,1009,72,26,24,32,0,1,44,0,2,0,0,0,0,0,66,45,100,0,0,0,0,0,0,84,1,87,3,70,0,4,18,99,85,2,0,72,0,1,95,17,53,69,50,2,0,2,0,0,5,39,0,10,10,10,0,15,0,3,3,5,0,5,5,552,0,69,27,999,92,0,-31,0,0,485
45,2,2,2,2,15,Cody,Wallace,600,135,3,200,155,14,69,0,7,1047,6,1047,57,29,0,0,87,2,0,0,22,0,0,69,0,8,6,82,26,75,85,1,2,25,0,2,0,0,0,0,0,215,45,100,0,0,0,0,0,0,74,2,135,3,83,0,4,16,30,64,6,0,29,0,0,95,14,84,75,65,0,0,3,0,5,10,24,10,15,5,20,10,10,0,7,7,10,10,25,10,600,0,76,140,999,8,0,-31,0,0,156
45,2,2,2,2,16,Kenny,Britt,1023,245,5,204.6,155.6,16,91,0,4,17317,30,17317,89,25,0,1,89,0,0,0,80,0,0,91,2,30,17,76,31,28,40,0,0,52,0,0,0,0,0,0,0,175,45,100,0,0,0,0,0,0,18,2,245,5,95,0,1,17,24,86,5,0,68,0,1,88,16,72,81,74,0,0,0,0,0,10,54,0,10,10,15,0,15,0,3,3,10,0,5,5,1023,0,75,55,71,52,0,-31,1,0,332
45,4,4,4,4,14,Barry,Cofield,576,108,3,192,156,12,78,0,5,27375,26,27375,65,29,0,0,88,0,0,0,27,0,0,66,2,27,1009,87,78,30,39,0,3,24,0,0,0,0,0,0,0,151,45,100,0,3,0,35,0,0,96,2,108,3,70,0,4,17,77,69,8,0,28,0,1,91,14,87,85,79,0,0,0,0,15,10,9,10,15,10,20,15,15,0,12,12,10,25,25,10,576,0,76,158,999,5,0,-31,0,0,22
45,4,4,4,4,28,Matt,Asiata,600,132,3,200,156,13,84,3,4,1172,31,1172,82,26,0,0,79,1,0,0,65,0,0,84,2,33,16,75,33,39,35,0,11,77,0,0,0,0,1,0,1,233,45,100,0,0,4,0,0,0,48,2,132,3,87,0,15,25,38,60,3,0,64,0,1,95,17,70,69,55,0,0,0,0,5,10,39,5,10,10,10,10,10,0,1,1,10,5,20,10,600,0,71,74,695,24,0,-31,0,0,43
45,3,3,3,3,18,Wes,Welker,1050,270,5,210,156,37,90,0,7,26433,4,26433,84,32,0,0,98,0,0,0,88,0,0,91,0,63,12,90,33,32,48,0,1,56,0,2,0,0,0,0,0,217,45,100,0,0,0,0,1,1,83,2,270,5,75,0,15,29,99,66,10,916,69,0,1,100,30,53,84,94,0,0,0,0,0,5,44,0,5,10,5,0,10,0,3,3,10,0,5,5,1050,0,69,25,999,72,0,-31,0,0,132
45,2,2,2,2,17,Cooper,Carlisle,400,86,2,200,157,15,68,0,7,11981,23,11981,55,36,0,0,93,1,0,0,15,0,0,57,0,18,1009,85,19,86,89,0,12,17,0,2,0,0,0,0,0,62,45,100,0,0,4,0,0,0,66,0,86,2,54,0,4,18,99,59,14,928,25,0,0,95,19,85,85,82,0,0,0,0,15,10,19,10,15,5,15,10,15,0,6,8,15,10,25,10,400,0,77,150,999,0,0,-31,0,0,71
12,3,3,3,3,15,Ben,Grubbs,1000,215,5,200,157,13,75,0,5,27918,27,27918,62,29,0,0,92,0,0,0,12,0,0,64,2,29,1015,86,15,83,92,0,3,11,0,0,0,0,0,0,0,14,45,100,0,0,2,3,0,0,66,0,215,5,0,0,1,12,99,55,7,0,15,0,0,90,14,92,90,80,2,2,2,2,10,15,19,15,15,5,10,15,15,0,8,6,20,15,30,15,1000,0,75,150,999,8,0,-31,0,0,454
12,4,4,4,4,22,Reggie,Nelson,579,105,3,193,158,18,93,0,1,27913,2,27913,90,30,0,0,87,0,0,0,61,0,0,91,2,21,1009,93,67,32,35,0,7,48,0,0,0,9,9,9,9,62,45,100,0,0,2,35,0,0,20,2,105,3,65,0,1,26,78,86,7,0,66,0,1,95,17,53,85,76,0,0,0,0,5,10,39,10,10,10,10,10,10,0,17,17,15,10,20,10,579,0,71,50,925,44,0,-31,0,0,296
45,2,2,2,2,12,Erik,Coleman,579,105,3,193,158,17,84,3,4,24173,19,24173,84,31,0,0,84,1,0,0,67,0,0,83,2,11,1009,93,80,31,37,0,8,10,0,0,0,0,0,0,0,251,45,100,0,0,2,0,0,0,24,0,105,3,75,0,5,18,99,80,10,728,49,0,1,95,20,67,85,76,3,3,3,3,0,10,34,0,15,10,10,5,10,0,18,17,15,5,10,10,579,0,70,47,766,31,0,-31,0,0,78
45,3,2,3,2,15,Jordan,Pugh,200,42,1,200,158,17,85,0,6,16989,26,16989,89,25,0,0,80,1,0,0,56,0,0,82,2,32,11,80,63,14,30,0,13,22,0,0,0,0,0,0,0,215,31,100,0,0,4,0,0,0,32,2,42,1,88,0,6,17,37,87,4,0,63,0,1,95,14,55,67,51,0,3,0,3,5,5,39,5,10,10,10,5,15,1,17,17,10,5,15,5,200,0,71,50,864,22,0,-31,0,0,105
45,2,2,1,1,27,Blake,DeChristopher,800,168,4,200,158,33,82,0,9,16091,7,16091,70,25,0,0,78,1,0,0,34,0,0,70,0,63,5,80,29,78,78,0,2,25,0,2,0,0,0,0,0,241,45,100,0,0,0,0,0,0,66,0,168,4,94,0,15,26,99,69,2,0,33,0,0,92,23,83,71,49,0,0,0,0,5,15,19,10,20,5,15,10,20,0,7,7,10,5,20,10,800,0,77,151,999,0,0,-31,0,0,418
45,4,4,4,4,15,Adrien,Robinson,576,96,3,192,160,18,84,0,5,26810,16,26810,80,25,0,0,85,0,0,0,76,0,0,82,2,32,1009,86,26,42,46,0,8,57,0,0,0,0,0,0,0,36,45,100,0,0,0,0,0,0,83,2,96,3,65,0,4,11,70,81,2,0,80,0,1,87,14,68,67,47,0,0,0,0,0,10,39,5,5,10,10,10,15,0,4,4,5,5,10,10,576,0,76,104,999,12,0,-31,0,0,37
45,2,2,2,2,10,Chris,Spencer,606,126,3,202,160,15,77,0,4,26615,30,26615,60,31,0,0,90,0,1,1,32,0,0,60,2,10,1009,90,38,88,84,0,13,20,0,0,0,2,2,0,0,159,45,100,0,0,4,0,0,0,67,1,126,3,75,0,2,12,55,49,9,1171,30,0,0,93,11,87,78,57,0,0,0,0,10,10,24,10,25,5,20,10,15,0,6,7,15,15,25,15,606,0,75,149,999,0,0,-31,0,0,209
45,0,0,0,0,19,Perrish,Cox,896,85,5,179.2,162.2,14,89,0,4,387,15,387,88,26,0,0,82,2,0,0,57,0,0,89,0,6,4,77,62,24,36,0,0,23,0,0,0,0,0,0,0,158,45,100,3,3,2,40,0,0,20,2,85,5,84,0,5,16,0,72,4,0,60,0,1,99,12,67,71,60,2,0,2,0,0,5,59,0,10,10,10,5,15,0,16,19,10,0,0,10,896,0,72,30,139,22,0,-31,0,0,77
45,4,2,4,2,14,Brandon,Harris,600,111,3,200,163,16,90,0,5,676,32,676,89,23,0,1,88,1,0,0,52,0,0,88,2,28,9,86,57,20,33,0,0,30,0,0,0,4,0,4,0,115,45,100,0,4,0,0,0,0,26,2,111,3,85,0,2,17,37,72,3,0,69,0,1,60,17,56,67,57,5,2,5,2,0,5,54,0,10,10,15,5,10,0,16,17,10,0,20,5,600,0,70,34,816,55,0,-31,0,0,67
45,4,4,4,4,22,Jackie,Battle,800,148,4,200,163,15,90,0,4,11975,8,11975,93,30,2,0,91,2,0,0,57,0,0,96,2,33,1009,83,32,40,36,0,7,70,0,0,0,0,0,0,0,80,21,100,0,0,0,0,0,0,44,1,148,4,60,0,15,26,26,80,7,0,84,0,1,81,18,69,80,70,0,2,0,2,0,10,39,5,15,10,15,10,15,0,1,1,15,0,10,10,800,0,74,80,14,37,1,-31,0,0,66
45,3,3,3,3,17,Mike,Rivera,543,51,3,181,164,18,83,0,15,27272,22,27272,78,27,0,0,85,0,0,0,48,0,0,87,0,33,1009,81,77,27,35,0,3,27,0,2,0,9,9,9,9,95,42,100,4,4,0,20,0,0,59,2,51,3,0,0,15,19,73,80,4,0,48,0,1,80,17,76,73,68,0,0,0,0,5,10,34,0,10,10,10,5,10,1,14,14,15,5,15,10,543,0,74,95,824,8,0,-31,0,0,353
45,3,3,3,3,18,Bobby,Wagner,600,108,3,200,164,14,88,0,5,1241,28,1241,89,23,0,0,79,1,0,0,52,0,0,82,2,15,1009,82,84,24,42,0,3,30,0,0,0,0,0,0,0,234,45,100,0,0,0,0,0,0,54,0,108,3,88,0,2,15,92,88,2,0,59,0,0,94,16,75,73,60,0,0,0,0,5,10,39,0,15,10,15,5,15,0,14,15,10,0,25,10,600,0,72,81,119,20,0,-31,0,0,114
45,3,3,3,3,13,Chad,Greenway,1000,180,5,200,164,14,84,0,7,27240,31,27240,82,30,0,1,90,0,0,0,56,0,0,81,0,17,1015,88,94,24,40,0,12,33,0,2,0,8,8,8,8,89,42,100,0,0,4,1,0,1,52,0,180,5,0,0,1,18,99,80,8,1277,44,0,1,85,14,76,92,80,0,0,0,0,0,10,44,5,10,10,10,5,15,0,15,15,10,0,20,10,1000,0,74,82,829,23,1,-31,0,2,34
45,2,2,2,2,17,Rich,Ranglin,1325,500,5,265,165,13,54,0,5,300,9,300,50,29,0,0,85,2,0,0,38,0,0,54,0,33,8,75,20,77,79,0,3,12,0,0,0,0,0,0,0,32,24,100,0,0,0,0,0,0,79,2,500,5,84,0,15,17,33,45,7,0,44,0,0,92,14,87,67,60,0,0,0,0,10,10,4,10,15,5,15,10,15,2,8,8,10,15,25,10,1325,0,74,155,999,3,0,-31,0,0,64
45,3,3,3,3,14,Jordan,Gross,2000,1008,6,333.3333333,165.3333333,10,81,0,7,16541,21,16541,63,33,0,0,89,1,0,0,15,0,0,63,0,8,1015,85,25,94,94,0,12,10,0,4,0,0,0,0,0,233,26,100,0,0,4,0,0,0,69,1,1008,6,81,0,1,17,99,43,11,854,23,0,0,95,11,89,96,95,2,2,2,2,15,15,19,10,20,5,15,15,15,0,5,9,15,10,25,15,2000,0,76,145,999,3,4,-31,0,0,175
45,4,4,4,4,29,Omar,Bolden,558,60,3,186,166,22,85,0,10,15601,4,15601,88,24,0,0,83,1,0,0,56,0,0,88,2,6,1009,78,58,33,35,0,8,42,0,0,0,0,0,0,0,9,45,100,5,1,0,75,0,0,31,0,60,3,70,0,4,28,99,75,2,0,62,0,1,95,19,67,72,67,0,0,0,0,0,10,39,0,15,10,5,5,15,1,16,16,5,5,10,5,558,0,70,35,999,65,0,-31,0,0,89
45,0,0,0,0,15,Josh,Wilson,558,60,3,186,166,17,95,0,4,27988,26,27988,94,28,0,0,81,0,0,0,48,0,0,87,2,23,1009,85,63,24,35,0,7,29,0,0,0,0,0,0,0,111,45,100,2,2,2,65,0,0,26,0,60,3,50,0,2,17,87,78,7,0,72,0,1,90,17,62,80,80,3,3,3,3,5,5,39,5,10,10,10,5,10,0,16,16,10,0,20,5,558,0,69,28,999,42,0,-31,0,0,45
45,4,4,4,4,18,David,Bass,585,87,3,195,166,15,80,1,10,16692,1,16692,78,23,0,0,79,1,0,0,41,0,0,76,0,27,1009,89,62,31,37,1,8,35,0,0,0,0,0,0,0,265,45,100,0,0,0,0,0,0,91,2,87,3,85,0,7,25,39,69,1,0,44,0,1,95,22,66,69,47,3,0,3,0,0,10,49,0,10,10,15,0,10,0,11,10,15,0,15,5,585,0,76,96,999,19,0,-31,0,0,77
12,1,1,1,1,17,Ropati,Pitoitua,585,87,3,195,166,15,60,0,2,27931,9,27931,57,28,0,1,88,0,0,0,32,0,0,62,2,33,1009,79,77,29,42,0,3,25,0,0,0,6,6,6,6,251,39,100,0,0,0,48,0,0,75,2,87,3,0,0,15,15,86,52,5,0,30,0,1,90,17,84,72,83,2,2,2,2,15,10,29,15,15,10,15,10,15,0,10,11,10,10,20,10,585,0,80,155,924,5,0,-31,0,0,183
45,2,2,2,2,21,Devin,Aromashodu,800,136,4,200,166,19,90,0,0,14159,31,14159,93,29,0,0,78,1,0,0,75,0,0,85,2,25,29,81,24,18,25,0,0,35,0,0,0,0,0,0,0,14,45,100,0,0,2,0,0,0,19,1,136,4,90,0,7,28,24,84,8,0,70,0,1,95,13,60,76,78,3,0,3,0,4,6,0,10,5,10,5,10,5,0,3,3,3,10,4,5,800,0,70,19,999,41,0,-31,0,0,186
45,4,4,4,4,17,Sylvester,Williams,618,117,3,206,167,12,75,0,2,15273,4,15273,68,25,0,0,87,1,0,0,30,0,0,58,0,28,1009,91,81,35,37,0,8,32,6,0,0,7,7,7,7,135,45,100,2,2,0,0,0,0,92,1,117,3,0,0,1,18,99,55,1,0,39,0,1,95,16,81,77,66,0,0,0,0,10,10,19,10,10,10,10,10,10,0,12,12,15,15,30,15,618,0,74,153,999,8,0,-31,0,0,198
45,4,4,4,4,18,Steve,Smith,600,96,3,200,168,14,92,0,4,27958,24,27958,88,28,0,1,82,0,0,0,87,0,0,88,2,19,1009,70,28,19,30,0,8,59,0,0,0,8,8,8,8,231,36,100,0,0,0,25,0,0,12,2,96,3,0,0,2,20,99,84,7,662,67,0,1,90,16,57,85,85,0,0,0,0,5,5,49,0,10,10,10,5,10,0,3,3,10,5,15,5,600,0,71,35,999,51,0,-31,0,0,280
45,2,2,2,2,19,Nate,Washington,600,96,3,200,168,15,91,0,3,27187,30,27187,93,30,0,0,80,0,0,0,85,0,0,91,2,63,1009,85,21,29,41,0,1,55,0,0,0,8,8,8,8,265,45,100,0,0,0,0,0,0,85,2,96,3,0,0,15,17,99,87,9,1226,83,0,1,95,14,53,84,80,3,2,3,2,0,5,59,0,10,10,10,0,10,0,3,3,10,0,0,5,600,0,73,17,999,34,0,-31,0,0,189
45,4,2,4,2,17,T.Y.,Hilton,800,124,4,200,169,14,95,0,1,14744,10,14744,94,24,0,0,74,1,0,0,68,0,0,92,0,29,1009,79,15,15,19,0,8,32,0,0,0,0,0,0,0,265,45,100,2,2,0,50,0,0,86,1,124,4,56,0,3,16,20,91,2,0,74,0,1,95,18,41,68,50,0,0,0,0,0,5,49,0,10,10,5,0,5,0,3,3,5,0,5,5,800,0,70,23,545,91,7,-31,0,0,52
45,4,4,4,4,15,David,Sims,630,120,3,210,170,14,89,0,5,26798,13,26798,90,27,0,0,79,0,0,0,55,0,0,87,2,33,1009,81,60,22,36,0,8,22,0,0,0,0,0,0,0,90,45,100,6,6,0,0,0,0,21,2,120,3,55,0,15,17,99,81,3,0,61,0,1,96,16,68,67,52,0,0,0,0,5,5,34,0,10,10,10,5,10,0,18,17,10,0,10,5,630,0,69,44,999,22,0,-31,0,0,10
45,0,0,0,0,16,Danieal,Manning,630,120,3,210,170,13,93,0,0,27205,32,27205,94,31,0,0,86,0,0,0,62,0,0,85,2,10,1009,83,77,20,37,0,7,30,0,0,0,0,0,0,0,0,32,100,2,2,2,65,0,0,38,2,120,3,50,0,2,17,89,81,8,0,70,0,1,90,14,61,83,67,3,3,3,3,0,10,44,0,10,10,15,5,10,0,18,17,10,5,10,10,630,0,71,51,999,49,0,-31,1,0,476
45,4,4,4,4,12,Vinston,Painter,1000,312,4,250,172,10,70,0,4,15696,5,15696,72,24,2,1,79,1,0,0,28,0,0,65,0,5,1009,75,36,75,81,0,3,27,0,0,0,0,0,0,0,241,45,100,0,0,0,0,0,0,69,0,312,4,0,0,6,23,47,57,1,0,43,0,0,95,16,83,69,47,2,2,2,2,10,15,24,10,15,5,15,10,15,0,8,8,10,10,20,10,1000,0,76,149,999,10,3,-31,0,0,202
12,1,1,1,1,14,Joe,Staley,1000,135,5,200,173,12,88,0,7,27965,15,27965,73,29,0,0,86,0,0,0,59,0,0,76,0,28,1015,89,30,89,85,0,12,22,0,2,0,0,0,0,0,33,45,100,2,0,4,40,0,0,74,2,135,5,0,0,1,18,99,78,7,0,61,0,0,90,14,88,90,89,2,2,2,2,15,10,19,10,20,5,15,10,20,0,5,5,15,15,20,10,1000,0,77,155,999,7,0,-31,0,0,159
45,0,0,0,0,76,Kyle,Orton,645,120,3,215,175,12,56,0,15,26675,3,26675,68,31,0,1,89,0,0,0,27,0,0,65,0,5,1009,92,19,16,21,0,6,26,0,2,0,0,0,0,0,169,45,100,0,0,0,0,0,0,18,2,120,3,85,0,4,86,99,52,9,38,62,0,1,89,17,48,74,75,2,3,1,1,5,5,54,10,10,10,15,10,10,0,0,0,5,10,10,5,645,0,76,68,800,8,0,-31,0,0,48
45,2,2,2,2,13,Akiem,Hicks,1000,300,4,250,175,14,65,0,5,1441,27,1441,59,24,0,0,75,1,0,0,20,0,0,69,0,26,27,78,75,22,32,0,3,25,9,0,0,0,0,0,0,265,45,100,0,0,2,0,0,0,76,2,300,4,94,0,3,15,33,63,2,0,23,0,1,95,15,88,68,48,0,0,0,0,10,15,14,5,15,10,20,10,20,0,12,12,20,15,15,15,1000,0,77,164,999,5,0,-31,0,0,97
45,4,4,4,4,16,Trenton,Robinson,654,126,3,218,176,10,90,1,0,17504,15,17504,89,24,0,0,85,1,0,0,52,0,0,87,2,10,1009,78,68,29,37,0,7,23,0,0,0,0,1,0,1,118,45,100,5,5,0,0,1,0,40,1,126,3,90,0,6,18,99,89,2,0,59,0,1,92,12,65,70,50,0,0,0,0,0,5,44,0,10,10,10,5,15,0,17,17,10,0,5,5,654,0,70,35,999,36,0,-31,1,0,476
45,4,4,4,4,15,Michael,Hoomanawanui,1000,115,5,200,177,14,74,0,4,15300,22,15300,78,25,0,1,84,1,0,0,70,0,0,69,1,1,3,75,32,49,57,0,7,57,0,0,0,8,8,8,8,84,45,100,2,0,0,0,0,0,47,2,115,5,0,0,5,20,43,65,4,0,65,0,1,95,14,74,74,67,0,0,0,0,10,10,39,10,15,0,20,5,15,1,4,4,10,5,15,10,1000,0,76,103,999,21,0,-31,0,0,288
45,4,4,4,4,19,Kurt,Coleman,600,69,3,200,177,19,86,0,4,1322,13,1322,86,26,0,1,80,2,0,0,68,0,0,82,2,6,14,88,72,27,34,0,8,29,6,0,0,0,0,0,0,156,45,100,0,0,2,0,0,0,42,2,69,3,68,0,2,17,41,85,4,0,70,6,1,73,14,58,80,67,0,0,0,0,0,10,49,5,15,10,10,5,10,0,17,18,5,5,10,5,600,0,71,35,320,47,0,-31,0,0,220
12,2,2,2,2,20,Anthony,Spencer,1000,110,5,200,178,15,91,0,4,27924,11,27924,80,30,0,0,84,0,0,0,39,0,0,79,2,26,1015,94,85,35,41,0,12,30,0,0,0,7,7,7,7,169,45,100,0,0,4,40,0,0,93,2,110,5,92,0,1,19,99,79,7,0,38,0,1,90,15,80,85,78,3,3,3,3,5,10,34,5,20,10,5,10,15,0,15,13,10,5,20,10,1000,0,75,97,942,11,0,-31,0,0,89
45,4,4,4,4,18,Randy,Starks,663,129,3,221,178,10,77,0,4,17418,12,17418,66,30,0,0,86,1,0,0,19,0,0,62,2,8,1009,88,90,28,45,0,3,23,0,0,0,8,8,8,8,111,45,100,3,3,0,40,0,0,94,1,129,3,85,0,3,14,99,68,10,1259,31,0,1,90,12,95,98,87,2,2,2,2,10,15,14,5,15,10,20,10,20,0,12,12,20,10,25,15,663,0,75,145,652,2,0,-31,0,0,51
45,3,3,3,3,16,Shelley,Smith,663,129,3,221,178,15,64,0,4,17376,24,17376,63,26,0,0,85,1,0,0,25,0,0,61,0,18,1009,81,18,76,79,0,12,15,0,0,0,0,0,0,0,42,45,100,0,0,4,0,0,0,66,0,129,3,54,0,6,14,85,68,4,0,29,0,0,90,17,84,70,59,0,0,0,0,10,15,19,10,20,5,15,10,15,0,8,6,15,15,20,15,663,0,76,137,999,0,0,-31,0,0,220
45,1,1,1,1,15,Shaun,Cody,663,129,3,221,178,12,74,0,7,26648,32,26648,62,30,0,1,83,0,0,0,22,0,0,62,0,5,1009,84,73,24,42,0,3,22,6,0,0,0,0,0,0,231,45,100,0,0,2,0,0,0,95,0,129,3,87,0,2,14,99,59,9,770,20,0,1,97,16,87,79,73,0,0,0,0,15,10,19,15,15,10,20,20,15,0,12,12,15,25,20,10,663,0,76,147,678,7,0,-31,0,0,25
45,3,3,3,3,12,Curtis,Brown,800,84,4,200,179,13,91,0,4,27207,29,27207,90,25,0,1,77,0,0,0,52,0,0,94,2,31,14,89,65,24,37,0,7,30,0,0,0,0,0,0,0,214,45,100,2,2,0,65,0,0,31,2,84,4,0,0,3,15,37,82,3,0,68,0,1,80,14,55,71,58,0,0,0,0,0,5,49,0,5,10,5,0,10,0,16,17,10,0,5,5,800,0,72,25,858,57,0,-31,0,0,43
45,2,2,2,2,14,Vince,Wilfork,1805,726,6,300.8333333,179.8333333,10,73,0,4,17417,22,17417,58,32,0,0,95,1,0,0,25,0,0,61,2,21,1015,80,84,32,50,0,3,28,0,0,0,0,0,0,0,115,40,100,0,0,0,0,0,1,75,2,726,6,84,0,1,15,99,51,10,917,22,0,1,90,11,93,94,95,2,2,2,2,15,15,0,10,15,10,15,15,15,0,12,12,15,25,40,15,1805,0,74,165,653,5,3,-31,0,0,108
45,4,4,4,4,17,Richard,Crawford,603,63,3,201,180,13,89,0,5,14818,26,14818,91,23,0,0,82,1,0,0,49,0,0,84,2,6,1009,82,52,18,27,0,7,19,0,0,0,0,0,0,0,192,30,100,0,0,0,0,0,0,39,0,63,3,89,0,7,17,89,84,2,0,65,0,1,84,15,58,67,56,0,0,0,0,0,5,49,0,10,10,5,0,10,0,16,16,10,0,10,5,603,0,71,28,68,59,0,-31,0,0,186
45,4,4,4,4,21,Benjamin,Watson,657,117,3,219,180,14,85,0,5,17344,27,17344,84,32,0,0,88,1,0,0,78,0,0,78,2,32,1009,84,40,44,51,0,8,62,0,0,0,0,0,0,0,70,45,100,0,0,0,0,0,0,82,1,117,3,85,0,1,20,99,84,10,915,78,0,1,91,18,70,82,80,0,0,0,0,5,10,39,5,10,0,0,5,10,0,4,4,10,5,15,10,657,0,75,95,999,5,0,-31,0,0,468
45,2,2,2,2,19,Darcel,McBath,1840,574,7,262.8571429,180.8571429,12,89,0,5,852,15,852,86,28,0,0,80,2,0,0,60,0,0,87,2,16,13,81,57,19,30,0,8,20,0,0,10,0,0,0,0,217,33,100,0,0,2,0,0,0,28,2,574,7,99,0,2,15,99,79,5,0,67,6,1,98,15,58,67,56,0,0,0,0,0,5,49,0,5,10,10,0,10,2,18,17,10,0,10,5,1840,0,73,38,116,22,0,-31,0,0,85
45,4,4,4,4,17,Laurent,Robinson,648,105,3,216,181,16,94,0,4,27979,17,27979,92,28,0,1,78,0,0,0,85,0,0,91,2,11,1009,78,20,29,32,0,8,43,0,0,0,8,8,8,8,85,45,100,0,0,0,25,0,0,83,2,105,3,0,0,3,19,99,89,7,0,82,0,1,90,17,51,82,74,0,0,0,0,0,5,64,0,15,10,5,0,15,0,3,3,5,0,5,5,648,0,74,34,999,73,0,-31,0,0,101
45,4,4,4,4,17,Derek,Hagan,648,105,3,216,181,15,87,0,5,27349,23,27349,85,29,0,0,79,0,0,0,77,0,0,83,2,18,1009,85,29,28,36,0,0,48,0,0,0,0,0,0,0,9,45,100,2,2,0,32,0,0,10,0,105,3,91,0,3,19,99,84,8,0,70,0,1,90,18,62,73,69,0,0,0,0,0,5,54,5,10,10,5,0,10,0,3,3,10,0,10,5,648,0,74,50,999,54,0,-31,0,0,204
45,4,4,4,4,18,Craig,Stevens,600,54,3,200,182,12,82,0,7,15402,30,15402,78,29,2,0,83,1,0,0,71,0,0,77,1,22,8,84,31,50,61,0,6,34,0,4,0,8,8,8,8,28,45,100,3,2,0,40,0,0,88,2,54,3,0,0,3,18,45,65,6,0,69,0,1,95,16,77,78,70,2,2,2,2,5,10,29,5,10,0,20,10,10,0,4,4,10,5,10,10,600,0,75,108,999,23,0,-31,0,0,300
45,4,4,4,4,24,Frank,Gore,1800,702,6,300,183,14,92,0,5,26639,15,26639,91,31,0,0,95,0,0,0,77,0,0,90,2,1,1015,86,32,36,38,0,8,84,0,0,0,8,8,8,8,115,34,100,0,0,0,0,0,0,21,2,702,6,50,0,3,31,99,72,9,603,89,0,1,82,17,77,91,90,0,2,0,2,0,5,24,0,15,10,10,0,15,0,1,1,10,0,20,5,1800,0,69,57,774,44,2,-31,0,0,106
45,0,2,0,2,16,Markus,Kuhn,1200,275,5,240,185,14,73,0,2,16111,16,16111,70,27,0,0,77,1,0,0,26,0,0,69,2,31,1009,81,73,27,35,0,13,22,0,2,0,0,0,0,0,138,45,100,0,0,4,0,0,0,78,2,275,5,77,0,7,19,99,71,2,0,29,0,1,85,15,82,69,49,3,0,3,0,5,10,24,5,10,10,10,10,15,0,12,11,15,10,25,10,1200,0,76,139,999,11,7,-31,0,0,151
45,3,3,3,3,12,Danny,Trevathan,1030,100,5,206,186,13,84,2,10,26647,4,26647,79,23,0,1,85,0,0,0,53,0,0,73,0,18,1015,90,87,28,23,0,8,39,0,0,0,0,0,0,0,98,45,100,5,5,2,0,0,0,59,0,100,5,88,0,6,21,0,74,2,0,46,0,1,90,16,67,83,80,0,0,0,0,0,10,44,0,10,10,10,0,10,0,13,13,10,0,15,10,1030,0,73,80,683,18,2,-31,0,0,188
