team,first_name,last_name,position,awareness,speed,acceleration,agility,strength,elusiveness,carrying,trucking,catching,jumping,throw_power,throw_accuracy_short,throw_accuracy_mid,throw_accuracy_deep,throw_on_the_run,playaction,pass_block,run_block,tackle,kick_power,kick_accuracy,kick_return,stamina,injury,run_block_power,run_block_finesse,pass_block_power,pass_block_finesse,break_tackle,toughness,handedness,jersey_number,height,weight,age,birthdate,years_pro,college,draft_round,draft_pick,contract_length,contract_years_left,total_salary,signing_bonus,role_one,role_two,pro_bowl,nfl_icon,hair_style,hair_color,skin_color,tattoo_left,tattoo_right,tendency,face_id,sleeves,left_hand,right_hand,left_wrist,right_wrist,left_elbow,right_elbow,left_knee,right_knee,left_shoe,right_shoe,neck_pad,mouthpiece,breathing_strip,eye_black,helmet,face_mask,visor
Raiders,Jordan,Devey,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,78,320,31,1/11/1988,5,Memphis,15,63,1,2,895000,90000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Raiders,Nevin,Lawson,CB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,69,192,27,4/23/1991,4,Utah State,4,37,1,2,1850000,1555000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Raiders,Makinton,Dorleant,CB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,71,182,26,10/6/1992,2,Northern Iowa,15,63,1,1,129200,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Raiders,Curtis,Riley,FS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,72,197,26,7/18/1992,3,Fresno State,15,63,1,2,810000,165000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Raiders,Lamarcus,Joyner,FS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,68,191,28,11/27/1990,4,Florida State,2,9,4,5,42000000,16700000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Raiders,Isaiah,Crowell,HB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,71,225,26,1/8/1993,4,Alabama State,15,63,1,2,1000000,300000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Raiders,James,Butler,HB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,69,210,24,2/19/1995,0,Iowa,15,63,1,1,129200,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Raiders,Alex,Barrett,LE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,75,260,25,3/6/1994,1,San Diego State,,,,,1050000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Raiders,James,Cowser,LOLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,75,245,28,9/13/1990,2,Southern Utah,15,63,1,1,129200,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Raiders,Jamar,McGloster,LT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,78,319,23,6/4/1995,0,Syracuse,15,63,1,1,129200,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Raiders,Brandon,Marshall,MLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,73,250,29,9/10/1989,6,Nevada,5,14,1,2,1100000,350000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Raiders,Drew,Kaser,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,74,206,26,2/11/1993,2,Texas A&M,6,19,1,2,720000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Raiders,Nathan,Peterman,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,74,226,24,5/4/1994,1,Pittsburgh,5,43,1,1,129200,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Raiders,Landry,Jones,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,76,225,30,4/4/1989,5,Oklahoma,4,19,1,2,805000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Raiders,Mike,Glennon,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,78,225,29,12/12/1989,5,North Carolina State,3,9,1,2,1950000,1400000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Raiders,Josh,Mauro,RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,78,286,28,2/17/1991,4,Stanford,15,63,1,2,1400000,400000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Raiders,Cayson,Collins,ROLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,73,230,23,11/10/1995,0,North Carolina,15,63,1,1,129200,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Raiders,Vontaze,Burfict,ROLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,73,255,28,9/24/1990,6,Arizona State,15,63,1,2,2000000,300000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Raiders,Trent,Brown,RT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,80,368,25,4/13/1993,3,Florida,7,52,4,5,66000000,36250000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Raiders,Jordan,Richards,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,71,210,26,1/21/1993,CONFLICT,Stanford,,,,,3600000,1200000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Raiders,Luke,Willson,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,77,252,29,1/15/1990,5,Rice,5,30,1,2,895000,165000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Raiders,Tyrell,Williams,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,76,205,27,2/12/1992,3,Western Oregon,15,63,4,5,44400000,10000000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Raiders,De'Mornay,Pierson-El,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,69,185,23,12/26/1995,1,Nebraska,,,,,0,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Raiders,J.J.,Nelson,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,70,160,26,4/24/1992,CONFLICT,Alabama-Birmingham,,,,,2000000,360000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Raiders,Ryan,Grant,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,72,204,28,12/19/1990,4,Tulane,5,14,1,2,1000000,100000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Raiders,Rashard,Davis,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,69,175,23,9/14/1995,1,James Madison,15,63,1,1,129200,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Raiders,Antonio,Brown,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Left,,70,181,30,7/10/1988,8,Central Michigan,6,35,5,4,50125000,30125000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Raiders,Saeed,Blacknall,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,74,208,23,3/17/1996,0,Penn State,15,63,1,1,129200,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Greg,Zuerlein,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,4,72,191,31,12/27/1987,6,Missouri Western State,6,11,3,2,6750000,2375000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Johnny,Hekker,P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,6,77,241,29,2/8/1990,6,Oregon State,15,63,6,5,20814716,4250001,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,KhaDarel,Hodge,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,11,71,183,24,1/3/1995,0,Prairie View A&M,15,63,1,2,570000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Brandin,Cooks,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,12,70,183,25,9/25/1993,4,Oregon State,1,20,6,6,81000000,20459000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Jared,Goff,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,16,76,223,24,10/14/1994,2,California,1,1,4,2,27937672,27937672,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Robert,Woods,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,17,72,194,27,4/10/1992,5,USC,2,9,5,4,34000000,10000000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Cooper,Kupp,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,18,74,207,25,6/15/1993,1,Eastern Washington,3,5,4,3,3832093,954760,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Aqib,Talib,CB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,21,73,207,33,2/13/1986,10,Kansas,1,20,6,2,57000000,11500000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Marcus,Peters,CB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,22,72,196,26,1/9/1993,3,Washington,1,18,5,2,9584160,9584160,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Nickell,Robey-Coleman,CB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,23,68,179,27,1/17/1992,5,USC,15,63,3,3,15675000,6625000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Kevin,Peterson,CB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,25,71,188,25,3/22/1994,2,Oklahoma State,15,63,1,2,570000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Darious,Williams,CB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,27,69,186,26,3/15/1993,0,Alabama-Birmingham,15,63,3,3,1718000,8000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Todd,Gurley II,HB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Left,30,73,226,24,8/3/1994,3,Georgia,1,10,6,6,57500000,21950000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Justin,Davis,HB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,33,73,199,23,11/11/1995,1,USC,15,63,3,2,1680000,15000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Malcolm,Brown,HB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,34,71,222,25,5/15/1993,3,Texas,15,63,2,3,3300000,2100000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Dominique,Hatfield,CB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,36,70,178,24,12/13/1994,1,Utah,15,63,1,2,645000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Steven,Parker,FS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,38,73,210,23,12/14/1995,0,Oklahoma,15,63,2,3,1080000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Marqui,Christian,FS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,41,71,207,24,10/27/1994,2,Midwestern State,5,39,4,2,2550200,210200,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,John,Kelly,HB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,42,70,205,22,10/4/1996,0,Tennessee,6,16,4,4,2648292,188292,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,John,Johnson,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,43,73,207,23,12/19/1995,1,Boston College,3,27,4,3,3259490,757752,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Jake,McQuaide,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,44,74,235,31,12/7/1987,7,Ohio State,15,63,3,3,3525000,955000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Ogbonnia,Okoronkwo,ROLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,45,74,253,23,4/24/1995,0,Oklahoma,5,32,4,4,2734536,274536,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Ramon,Richards,SS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,47,71,188,23,11/29/1995,0,Oklahoma State,15,63,2,3,1080000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Samson,Ebukam,LOLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,50,75,243,23,5/9/1995,1,Eastern Washington,4,29,4,3,3007012,607012,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Justin,Lawler,LE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,53,76,266,24,12/23/1994,0,Southern Methodist,7,52,4,4,2533740,73740,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Brian,Allen,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,55,74,304,23,10/11/1995,0,Michigan State,4,15,4,4,3146936,686936,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Dante,Fowler Jr,LE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,56,75,255,24,8/3/1994,3,Florida,1,3,1,2,12000000,12000000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Micah,Kiser,MLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,59,73,242,24,1/25/1995,0,Virginia,5,19,4,4,2757980,297980,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Jamil,Demby,LG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,64,77,321,22,6/20/1996,0,Maine,6,32,3,3,1710000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Austin,Blythe,LG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,66,75,299,26,6/16/1992,2,Iowa,7,56,4,2,2401988,61988,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Sebastian,Joseph-Day,DT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,69,76,310,24,3/21/1995,CONFLICT,Rutgers,,,,,2570241,150000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Joseph,Noteboom,LT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,70,77,322,23,6/19/1995,0,Texas Christian,3,25,4,4,3452043,818892,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Andrew,Whitworth,LT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,77,79,332,37,12/12/1981,12,LSU,2,23,3,2,33750000,15000000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Rob,Havenstein,RT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,79,80,329,26,5/13/1992,3,Wisconsin,2,25,5,5,32500000,9976365,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Gerald,Everett,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,81,75,243,24,6/25/1994,1,South Alabama,2,12,4,3,6044448,3740708,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Johnny,Mundt,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,82,76,233,24,11/23/1994,1,Oregon,15,63,2,2,1050000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Josh,Reynolds,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,83,75,194,24,2/16/1995,1,Texas A&M,4,21,4,3,3048024,648024,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Mike,Thomas,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,88,73,189,24,8/16/1994,2,Southern Mississippi,6,46,4,2,2456068,116068,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Tyler,Higbee,TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,89,78,256,26,1/1/1993,2,Western Kentucky,4,14,4,2,2920860,580860,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Michael,Brockers,LE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,90,77,304,28,12/21/1990,6,LSU,1,14,4,2,33250000,18146000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Tanzel,Smart,RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,92,73,293,24,11/6/1994,1,Tulane,6,29,4,3,2564792,164792,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,John,Franklin-Myers,RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,94,76,290,22,9/26/1996,0,Stephen F. Austin St.,4,39,4,4,2912356,452356,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Morgan,Fox,LE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,97,75,275,24,9/12/1994,2,Colorado State,15,63,1,2,645000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Aaron,Donald,RE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,99,73,280,27,5/23/1991,4,Pittsburgh,1,13,7,7,135000000,50000000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Aaron,Neary,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,76,300,26,11/15/1992,2,Eastern Washington,15,63,1,2,570000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Donte,Deayon,CB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,69,160,25,1/28/1994,2,Boise State,15,63,1,1,129200,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Eric,Weddle,FS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,71,195,34,1/4/1985,11,Utah,2,5,2,3,10502050,5250525,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Clay,Matthews,LOLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,75,255,32,5/14/1986,9,USC,1,26,2,3,9250000,5500000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Darrell,Williams,LT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,78,310,26,3/24/1993,1,Western Kentucky,15,63,1,1,129200,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Travin,Howard,MLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,73,213,22,5/10/1996,0,Texas Christian,7,39,1,1,129200,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Blake,Bortles,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,77,236,26,4/28/1992,4,Central Florida,1,3,1,2,1000000,1000000,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Brandon,Allen,QB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,74,209,26,9/5/1992,2,Arkansas,6,41,1,1,129200,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Trevon,Young,ROLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,76,257,24,4/1/1995,0,Louisville,6,45,3,3,1710000,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rams,Kyle,Murphy,RT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Right,,78,305,25,12/11/1993,2,Stanford,6,40,1,1,129200,0,45,45,0,0,4,0,2,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
